角色代号,中文角色名,语音文件名/句ID,台词文本
yas,yas,yas003_035,本当なら娘を見送るのではなく、僕が何とかすべきことなんだろうけどね
yas,yas,yas003_036,普段の舞は芳乃に任せ、祟り神は僕が。と思ったこともあったんだよ
yas,yas,yas003_037,でもそのための力が僕にはなかった
yas,yas,yas003_038,失敗どころか、無茶をして、全治二か月の怪我。あの時は余計な心配をかけてしまった
yas,yas,yas003_039,芳乃よりは弱いらしいけど、僕よりはあるそうだよ
yas,yas,yas003_040,ん？なんだい？
yas,yas,yas003_042,そうか……確かにそう思われても仕方ないか
yas,yas,yas003_043,勘違いをさせて本当に申し訳ない。僕は決して、そういうつもりで結婚のお願いをしたわけではないんだ
yas,yas,yas003_044,僕自身大怪我をして、祟り神の危険は知っている
yas,yas,yas003_045,将臣君を巻き込もうとは決して思っていなかった
yas,yas,yas003_046,祟り神が穂織以外に現れない、という保証はない
yas,yas,yas003_047,もし万が一そうなったとき、誰も事情を知らない、誰も祓えないでは被害が大きくなる
yas,yas,yas003_048,それは、なんと言うか……
yas,yas,yas003_049,芳乃は昔からしっかりした子でね。自分の状況をしっかり理解していたんだと思う
yas,yas,yas003_050,芳乃が無邪気に遊んだり、笑っている姿を見たのは……本当に幼い頃だけなんだ
yas,yas,yas003_051,あの子の母からお務めを引き継いでからは、特に余裕がなくなった
yas,yas,yas003_053,あの子に必要なのは、同年代の友人との触れ合いだと思う
yas,yas,yas003_054,叢雨丸の使い手は、祟り神に狙われる。ここにいてもらう必要はさっき言った通りだ
yas,yas,yas003_055,でも普通に紹介したんじゃ、そんな関係は作れない
yas,yas,yas003_056,呪詛のせいで芳乃は、人を寄せ付けないから
yas,yas,yas003_057,強引でもなんでも、無理矢理新しい関係が築ければと……期待をしたんだ
yas,yas,yas003_058,将臣君は素性もはっきりしていた。玄十郎さんも信頼できる子だと言ってくれたからね
yas,yas,yas003_059,でも……さすがにちょっと、見通しが甘かったかな
yas,yas,yas003_060,やっぱりそう思うかい？流石に婚約者はちょっとやりすぎかもと、思ってはいるよ
yas,yas,yas003_061,でもなぁ、放っておいたらずっとあの調子だから……これぐらいの劇薬じゃないと意味がないから……
yas,yas,yas003_062,茉子君はとてもいい子だよ、とてもよくしてくれている
yas,yas,yas003_063,お務めだけの付き合いだけではないと、僕でもわかる。だけどね……
yas,yas,yas003_064,対等の友人とは言い難いんだ
yas,yas,yas003_065,朝武の家は穂織では特別視されている、他の人たちも芳乃を“巫女姫様”と呼ぶ。年代を問わず、みんながね
yas,yas,yas003_066,そうして慕われる度にあの子は“この土地を任されている”と背負っているんじゃないかと思うんだ
yas,yas,yas003_067,だからこそ、土地の関わりが薄い、将臣君に頼みたかった
yas,yas,yas003_068,無茶で勝手なお願いをして、申し訳ない
yas,yas,yas003_069,でも本当に。将臣君に具体的にこうして欲しい、というようなことはないんだ
yas,yas,yas003_070,いや、できれば仲良くして欲しいとは思っているけど。それぐらいだよ
yas,yas,yas003_071,押し付けて申し訳ないが……何卒、娘をよろしくお願いします
yas,yas,yas004_001,あ、将臣君。入っていたんだね、気付かなくて申し訳ない
yas,yas,yas004_003,よく似合っているよ、将臣君
yas,yas,yas004_004,どこも間違えていないよ。いやー懐かしいね。僕もその制服を着て通ったんだ
yas,yas,yas004_005,むしろ僕は学ランを着たことがなくてね
yas,yas,yas004_006,一度、大学で外に出たよ。神主の勉強をするために
yas,yas,yas004_007,そうだね。秋穂……あの子の母親なんだけど、秋穂とは幼馴染だったんだ
yas,yas,yas004_008,中学に上がる頃には、お互いを意識していたのかな？少なくとも僕はそうだったよ
yas,yas,yas004_009,朝武の家は知っての通り由緒正しい上に、事情が事情だから。血筋を残すことが肝要だと考えられているんだ
yas,yas,yas004_010,だから朝武の家では、芳乃ぐらいの歳になると婚約者がいて当然なんだ
yas,yas,yas004_011,卒業と同時に子供を産んで育てる巫女姫も少なくない
yas,yas,yas004_012,秋穂は２０代そこそこで産んだから……慣習から言えば、大分遅めだね
yas,yas,yas004_013,跡を継ぐ者がいないと困ると、周りからもつつかれてはいたよ
yas,yas,yas004_014,芳乃にだって、すでにお見合いの話もあるんだよ、実は
yas,yas,yas004_015,とはいえ、芳乃はあの性格だ。全部断っていたんだけど、話が絶えることはなくてね
yas,yas,yas004_016,正直に言うと、そういう部分を利用して、婚約者にすることを納得させたんだ
yas,yas,yas004_017,申し訳ない
yas,yas,yas004_018,それだけじゃない。お祓いのことも……。本当に、ありがとう……将臣君
yas,yas,yas004_019,なんだろう？
yas,yas,yas004_020,それは……うん。色々とあったんだ。祟りが始まってから、もう数百年も経つからね
yas,yas,yas004_021,こちらこそ申し訳ない
yas,yas,yas004_022,はい。いってらっしゃい
yas,yas,yas005_001,固めも好きだけどな。、僕は。白身はパリッとしてるのが好きだよ
yas,yas,yas005_002,悪いね、ワガママを言ってしまって
yas,yas,yas005_003,でも卵の他にも、おにぎりの具、うどんとそばの好み、カレーの甘口辛口……もしかして、２人は合わないのかな？
yas,yas,yas005_004,２人とも落ち着きなさい。好みなんて人それぞれでいいんだ
yas,yas,yas005_005,かくいう僕は、目玉焼きに練乳をかけるのが好きでね
yas,yas,yas005_006,茉子君まで！？理解されないっていうのは寂しいものだな……とほほ
yas,yas,yas005_007,というか、本当は仲がいいんじゃないの？
yas,yas,yas006_001,本当に大丈夫かい？今日も遅かったけど……眠れない理由があるんじゃないのかい？
yas,yas,yas006_002,そうは言うけどね……
yas,yas,yas006_003,それじゃあ僕は神社に戻る。芳乃、言っていた通り頼むよ
yas,yas,yas007_001,まだ寝てるのかな？
yas,yas,yas007_002,あ、足音が
yas,yas,yas007_003,そんなに慌てなくても大丈夫だよ。まだ遅刻するような時間じゃないからね
yas,yas,yas010_001,ああいってらっしゃい
yas,yas,yas010_002,お帰り。夕食の方は大丈夫かな？もし大変なら出前とか、たまには外食をしようか？
yas,yas,yas010_003,へー、それは楽しみだ
yas,yas,yas010_004,今日は楽しかったかい？
yas,yas,yas010_006,将臣君
yas,yas,yas010_007,あの子のあんな顔は、久々に見たような気がするよ。本当にありがとう、将臣君
yas,yas,yas010_008,そうか……うん、あの子と一緒にいて、そう思ってもらえるなら僕としても嬉しいよ
yas,yas,yas012_001,なんにしろ、よかった。知らせを聞いたときは、本当に肝が冷えたよ
yas,yas,yas012_002,いや、いいんだ。こうして話すことができているんだから
yas,yas,yas012_003,それで、一体何があったんだい？
yas,yas,yas012_004,さわりだけは聞いたんだけど、細かいことは将臣君が目覚めてからと思って
yas,yas,yas012_005,ゆっくり話している精神的な余裕がなくてね
yas,yas,yas012_006,祟り神が山を下りて来たというのは間違いないのかい？
yas,yas,yas012_007,祟り神が、診療所で……ど、どうしてそんなことに……？
yas,yas,yas012_008,突然そんなことが起きるなんてあり得ない。なにか理由があるはずだ
yas,yas,yas012_009,それは一体……？
yas,yas,yas012_010,欠片を祓えば祟り神はもう発生しないのかな？
yas,yas,yas012_011,ああ、そうか……確かにそうだね
yas,yas,yas012_012,思い当たることが？
yas,yas,yas012_013,それは、どういうことかな？
yas,yas,yas012_014,……確かにそうかもしれない
yas,yas,yas012_015,とにかく必要なことは、欠片を集めることか
yas,yas,yas015_001,やあ。こんな早朝からどうかしたのかな？
yas,yas,yas015_002,ああ、そうか。それは心配をかけただろうね
yas,yas,yas015_003,でも大丈夫。ちゃんとみんな無事だよ。帰ってきたとき、時間も遅かったから
yas,yas,yas015_004,きっと遠慮したんじゃないかな
yas,yas,yas015_005,まあ、そうだろうね
yas,yas,yas015_006,それがねぇ……
yas,yas,yas015_007,これで、祈祷はおしまいだ
yas,yas,yas015_008,これから毎日、祈祷を行うから安心して欲しい
yas,yas,yas015_009,これも神主の仕事だ。それよりなにより……今まで何の役にも立てなかったんだ
yas,yas,yas015_010,本当に、巻き込んで申し訳なかったね
yas,yas,yas015_011,うんうん
yas,yas,yas015_012,いやなに、嬉しいだけだよ。あの芳乃に……こんなに親しい友達ができて
yas,yas,yas015_013,今後とも、どうか娘をよろしくお願いします！
yas,yas,yas015_014,い、いや、親として当然の挨拶をしたまでで――
yas,yas,yas015_015,えー……そうかな……？
yas,yas,yas015_016,何にしろ、本当によかった……よかったよ、芳乃……
yas,yas,yas015_017,すまない。でも嬉しくてね……本当に、よかった
yas,yas,yas015_018,ああ、そうだ。今後と言えば、将臣君
yas,yas,yas015_019,将臣君は、今後どうするのかな？
yas,yas,yas015_020,元々呪詛のせいで穂織に留まってもらっていたわけだから、もうここに縛られる理由はなくなる
yas,yas,yas015_022,若い子には都会の方が暮らしやすいだろうしね。それに、\\n将臣君が生まれ育った場所だ
yas,yas,yas015_023,先走ってしまって申し訳ない。ウチの事なら気にしないで。遠慮なく居てくれていいからね
yas,yas,yas101_003,ツーと言えばカー
yas,yas,yas101_004,２人とも本当に仲良くなったものだと思ってね
yas,yas,yas101_005,夫婦に関しては、そんなに恥ずかしがることもないんじゃないかな
yas,yas,yas101_006,２人は婚約者なんだから、今さらだよね？
yas,yas,yas101_008,いやね、なんだか少し意外だと思って
